2026-04-24 08:45:37.637 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.70) | AnnRet=-1.2% AnnVol=25.0% | Mom20=13.62% Mom50=0.51% | VolRegime=high
2026-04-24 08:45:38.148 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:38.457 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 2815745 (day)
2026-04-24 08:45:38.499 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-70.8% AnnVol=31.5% | Mom20=4.44% Mom50=-12.61% | VolRegime=high
2026-04-24 08:45:38.949 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:39.376 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 492033 (day)
2026-04-24 08:45:39.426 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.50) | AnnRet=-55.0% AnnVol=26.9% | Mom20=1.00% Mom50=-9.38% | VolRegime=high
2026-04-24 08:45:39.426 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for KOTAKBANK: Sideways → Bear (conf=50%)
2026-04-24 08:45:39.876 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:40.173 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 6401 (day)
2026-04-24 08:45:40.195 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=52.7% AnnVol=48.5% | Mom20=19.35% Mom50=2.83% | VolRegime=extreme
2026-04-24 08:45:40.603 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:40.900 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 2977281 (day)
2026-04-24 08:45:40.940 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.95) | AnnRet=70.5% AnnVol=23.8% | Mom20=5.59% Mom50=9.60% | VolRegime=normal
2026-04-24 08:45:41.391 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:41.688 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 857857 (day)
2026-04-24 08:45:41.707 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.50) | AnnRet=13.8% AnnVol=20.8% | Mom20=-5.46% Mom50=-1.32% | VolRegime=normal
2026-04-24 08:45:42.103 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:42.405 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 633601 (day)
2026-04-24 08:45:42.422 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.93) | AnnRet=81.6% AnnVol=30.8% | Mom20=7.86% Mom50=8.84% | VolRegime=normal
2026-04-24 08:45:42.801 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:43.098 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 969473 (day)
2026-04-24 08:45:43.149 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-57.8% AnnVol=25.8% | Mom20=6.21% Mom50=-13.12% | VolRegime=high
2026-04-24 08:45:43.544 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:43.852 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 519937 (day)
