timestamp,symbol,exchange,direction,quantity,price,product,stop_loss,target,risk_reward,regime,composite_signal,agreement,value,pct_of_capital,status,order_id
2026-03-19T12:07:59.144466+05:30,CIPLA,NSE,SELL,4,0,MIS,1302.06,1168.66,1.5,Bear,-0.4501,0.75,4994.8,0.0499,paper,PAPER-20260319120759
2026-03-19T12:08:01.886078+05:30,BPCL,NSE,SELL,17,0,MIS,319.34,249.36,1.5,Bear,-0.5542,0.62,4952.95,0.0495,paper,PAPER-20260319120801
2026-03-19T12:08:07.443749+05:30,TRENT,NSE,SELL,1,0,MIS,3766.53,3181.96,1.5,Bear,-0.4766,0.62,3532.7,0.0353,paper,PAPER-20260319120807
2026-03-19T12:08:10.672575+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1839.49,1578.77,1.5,Bear,-0.4318,0.62,3470.4,0.0347,paper,PAPER-20260319120810
2026-03-19T12:08:11.443004+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1096.29,956.82,1.5,Bear,-0.4357,0.75,4162.0,0.0416,paper,PAPER-20260319120811
2026-03-19T12:13:21.950135+05:30,HDFCBANK,NSE,SELL,6,0,MIS,861.99,739.26,1.5,Bear,-0.4844,0.75,4877.4,0.0488,paper,PAPER-20260319121321
2026-03-19T12:13:23.692403+05:30,INFY,NSE,SELL,4,0,MIS,1301.17,1135.74,1.5,Bear,-0.4674,0.62,4940.0,0.0494,paper,PAPER-20260319121323
2026-03-19T12:13:25.848645+05:30,ITC,NSE,SELL,16,0,MIS,311.79,283.94,1.5,Bear,-0.5254,0.75,4810.4,0.0481,paper,PAPER-20260319121325
2026-03-19T12:13:28.755372+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,903.29,752.56,1.5,Bear,-0.4854,0.75,4215.0,0.0422,paper,PAPER-20260319121328
2026-03-19T12:13:29.552830+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2202.06,1953.41,1.5,Bear,-0.4373,0.75,4205.2,0.0421,paper,PAPER-20260319121329
2026-03-19T12:13:31.087919+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.05,340.05,1.5,Bear,-0.4138,0.62,4795.05,0.048,paper,PAPER-20260319121331
2026-03-19T12:13:35.049152+05:30,WIPRO,NSE,SELL,26,0,MIS,199.59,173.87,1.5,Bear,-0.4582,0.62,4921.8,0.0492,paper,PAPER-20260319121335
2026-03-19T12:13:39.766369+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2324.24,2002.39,1.5,Bear,-0.4129,0.62,4391.0,0.0439,paper,PAPER-20260319121339
2026-03-19T12:13:49.009168+05:30,CIPLA,NSE,SELL,4,0,MIS,1303.06,1169.66,1.5,Bear,-0.4492,0.75,4998.8,0.05,paper,PAPER-20260319121349
2026-03-19T12:13:51.155842+05:30,BPCL,NSE,SELL,17,0,MIS,319.04,249.06,1.5,Bear,-0.6126,0.75,4947.85,0.0495,paper,PAPER-20260319121351
2026-03-19T12:13:56.233454+05:30,TRENT,NSE,SELL,1,0,MIS,3769.53,3184.96,1.5,Bear,-0.4761,0.62,3535.7,0.0354,paper,PAPER-20260319121356
2026-03-19T12:13:59.234565+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1838.5,1577.75,1.5,Bear,-0.4319,0.62,3468.4,0.0347,paper,PAPER-20260319121359
2026-03-19T12:14:00.230137+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1097.23,957.66,1.5,Bear,-0.4352,0.75,4165.6,0.0417,paper,PAPER-20260319121400
2026-03-19T12:19:11.002180+05:30,HDFCBANK,NSE,SELL,6,0,MIS,864.34,741.61,1.5,Bear,-0.484,0.75,4891.5,0.0489,paper,PAPER-20260319121911
2026-03-19T12:19:11.796587+05:30,INFY,NSE,SELL,4,0,MIS,1298.87,1133.44,1.5,Bear,-0.4684,0.62,4930.8,0.0493,paper,PAPER-20260319121911
2026-03-19T12:19:13.968982+05:30,ITC,NSE,SELL,16,0,MIS,311.84,283.99,1.5,Bear,-0.5252,0.75,4811.2,0.0481,paper,PAPER-20260319121913
2026-03-19T12:19:16.827789+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,905.34,754.61,1.5,Bear,-0.4271,0.62,4225.25,0.0423,paper,PAPER-20260319121916
2026-03-19T12:19:17.680619+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2203.36,1954.71,1.5,Bear,-0.4364,0.75,4207.8,0.0421,paper,PAPER-20260319121917
2026-03-19T12:19:19.157380+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.7,340.7,1.5,Bear,-0.4126,0.62,4803.5,0.048,paper,PAPER-20260319121919
2026-03-19T12:19:23.319483+05:30,WIPRO,NSE,SELL,26,0,MIS,199.7,173.95,1.5,Bear,-0.458,0.62,4924.4,0.0492,paper,PAPER-20260319121923
2026-03-19T12:19:27.814565+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2326.24,2004.39,1.5,Bear,-0.4124,0.62,4395.0,0.044,paper,PAPER-20260319121927
2026-03-19T12:19:35.047506+05:30,CIPLA,NSE,SELL,4,0,MIS,1302.76,1169.36,1.5,Bear,-0.4494,0.75,4997.6,0.05,paper,PAPER-20260319121935
2026-03-19T12:19:37.136396+05:30,BPCL,NSE,SELL,17,0,MIS,318.99,249.01,1.5,Bear,-0.6126,0.75,4947.0,0.0495,paper,PAPER-20260319121937
2026-03-19T12:19:42.097383+05:30,TRENT,NSE,SELL,1,0,MIS,3767.43,3182.86,1.5,Bear,-0.4765,0.62,3533.6,0.0353,paper,PAPER-20260319121942
2026-03-19T12:19:46.091538+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1840.4,1579.65,1.5,Bear,-0.4316,0.62,3472.2,0.0347,paper,PAPER-20260319121946
2026-03-19T12:19:47.069299+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1097.23,957.66,1.5,Bear,-0.4352,0.75,4165.6,0.0417,paper,PAPER-20260319121947
2026-03-19T12:24:56.953447+05:30,HDFCBANK,NSE,SELL,6,0,MIS,862.49,739.76,1.5,Bear,-0.4843,0.75,4880.4,0.0488,paper,PAPER-20260319122456
2026-03-19T12:24:57.932674+05:30,INFY,NSE,SELL,4,0,MIS,1297.27,1131.84,1.5,Bear,-0.469,0.62,4924.4,0.0492,paper,PAPER-20260319122457
2026-03-19T12:25:00.699549+05:30,ITC,NSE,SELL,16,0,MIS,311.54,283.69,1.5,Bear,-0.5604,0.75,4806.4,0.0481,paper,PAPER-20260319122500
2026-03-19T12:25:04.974585+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,903.29,752.56,1.5,Bear,-0.4854,0.75,4215.0,0.0422,paper,PAPER-20260319122504
2026-03-19T12:25:06.046780+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2201.16,1952.51,1.5,Bear,-0.4379,0.75,4203.4,0.042,paper,PAPER-20260319122506
2026-03-19T12:25:08.067702+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.5,340.5,1.5,Bear,-0.413,0.62,4800.9,0.048,paper,PAPER-20260319122508
2026-03-19T12:25:11.664885+05:30,WIPRO,NSE,SELL,26,0,MIS,199.44,173.64,1.5,Bear,-0.4586,0.62,4917.12,0.0492,paper,PAPER-20260319122511
2026-03-19T12:25:15.251378+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2322.57,2000.64,1.5,Bear,-0.4132,0.62,4387.6,0.0439,paper,PAPER-20260319122515
2026-03-19T12:25:22.587970+05:30,CIPLA,NSE,SELL,4,0,MIS,1300.46,1167.06,1.5,Bear,-0.4514,0.75,4988.4,0.0499,paper,PAPER-20260319122522
2026-03-19T12:25:25.215573+05:30,BPCL,NSE,SELL,17,0,MIS,317.55,247.18,1.5,Bear,-0.6151,0.75,4919.8,0.0492,paper,PAPER-20260319122525
2026-03-19T12:25:30.943270+05:30,TRENT,NSE,SELL,1,0,MIS,3763.83,3179.26,1.5,Bear,-0.4771,0.62,3530.0,0.0353,paper,PAPER-20260319122530
2026-03-19T12:25:33.764211+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1837.39,1576.17,1.5,Bear,-0.4321,0.62,3465.8,0.0347,paper,PAPER-20260319122533
2026-03-19T12:25:34.497811+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1099.33,959.76,1.5,Bear,-0.4339,0.75,4174.0,0.0417,paper,PAPER-20260319122534
2026-03-19T12:30:43.386866+05:30,HDFCBANK,NSE,SELL,6,0,MIS,862.69,739.96,1.5,Bear,-0.4843,0.75,4881.6,0.0488,paper,PAPER-20260319123043
2026-03-19T12:30:44.133667+05:30,INFY,NSE,SELL,4,0,MIS,1298.87,1133.44,1.5,Bear,-0.4684,0.62,4930.8,0.0493,paper,PAPER-20260319123044
2026-03-19T12:30:46.324705+05:30,ITC,NSE,SELL,16,0,MIS,311.64,283.79,1.5,Bear,-0.5601,0.75,4808.0,0.0481,paper,PAPER-20260319123046
2026-03-19T12:30:49.292030+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,904.94,754.21,1.5,Bear,-0.4274,0.62,4223.25,0.0422,paper,PAPER-20260319123049
2026-03-19T12:30:50.308247+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2202.76,1954.11,1.5,Bear,-0.4368,0.75,4206.6,0.0421,paper,PAPER-20260319123050
2026-03-19T12:30:52.286510+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.9,340.9,1.5,Bear,-0.4122,0.62,4806.1,0.0481,paper,PAPER-20260319123052
2026-03-19T12:30:56.984366+05:30,WIPRO,NSE,SELL,26,0,MIS,199.52,173.72,1.5,Bear,-0.4585,0.62,4919.2,0.0492,paper,PAPER-20260319123056
2026-03-19T12:31:01.426151+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2324.77,2002.84,1.5,Bear,-0.4128,0.62,4392.0,0.0439,paper,PAPER-20260319123101
2026-03-19T12:31:08.361750+05:30,CIPLA,NSE,SELL,4,0,MIS,1301.26,1167.86,1.5,Bear,-0.4507,0.75,4991.6,0.0499,paper,PAPER-20260319123108
2026-03-19T12:31:10.760838+05:30,BPCL,NSE,SELL,17,0,MIS,317.9,247.53,1.5,Bear,-0.6146,0.75,4925.75,0.0493,paper,PAPER-20260319123110
2026-03-19T12:31:16.701687+05:30,TRENT,NSE,SELL,1,0,MIS,3767.53,3182.96,1.5,Bear,-0.4765,0.62,3533.7,0.0353,paper,PAPER-20260319123116
2026-03-19T12:31:20.548364+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1838.3,1576.8,1.5,Bear,-0.432,0.62,3467.4,0.0347,paper,PAPER-20260319123120
2026-03-19T12:31:22.120181+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1099.83,960.26,1.5,Bear,-0.4335,0.75,4176.0,0.0418,paper,PAPER-20260319123122
2026-03-19T12:36:32.493093+05:30,HDFCBANK,NSE,SELL,6,0,MIS,862.59,739.86,1.5,Bear,-0.4843,0.75,4881.0,0.0488,paper,PAPER-20260319123632
2026-03-19T12:36:33.459915+05:30,INFY,NSE,SELL,4,0,MIS,1297.67,1132.24,1.5,Bear,-0.4688,0.62,4926.0,0.0493,paper,PAPER-20260319123633
2026-03-19T12:36:36.141047+05:30,ITC,NSE,SELL,16,0,MIS,311.29,283.44,1.5,Bear,-0.5612,0.75,4802.4,0.048,paper,PAPER-20260319123636
2026-03-19T12:36:39.207666+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,903.94,753.21,1.5,Bear,-0.485,0.75,4218.25,0.0422,paper,PAPER-20260319123639
2026-03-19T12:36:39.980395+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2200.16,1951.51,1.5,Bear,-0.4386,0.75,4201.4,0.042,paper,PAPER-20260319123639
2026-03-19T12:36:41.483273+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.75,340.75,1.5,Bear,-0.4125,0.62,4804.15,0.048,paper,PAPER-20260319123641
2026-03-19T12:36:45.107213+05:30,WIPRO,NSE,SELL,26,0,MIS,199.45,173.65,1.5,Bear,-0.4586,0.62,4917.38,0.0492,paper,PAPER-20260319123645
2026-03-19T12:36:49.049344+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2325.07,2003.14,1.5,Bear,-0.4127,0.62,4392.6,0.0439,paper,PAPER-20260319123649
2026-03-19T12:36:57.783929+05:30,CIPLA,NSE,SELL,4,0,MIS,1300.16,1166.76,1.5,Bear,-0.4516,0.75,4987.2,0.0499,paper,PAPER-20260319123657
2026-03-19T12:37:00.295612+05:30,BPCL,NSE,SELL,17,0,MIS,318.0,247.63,1.5,Bear,-0.6144,0.75,4927.45,0.0493,paper,PAPER-20260319123700
2026-03-19T12:37:05.354478+05:30,TRENT,NSE,SELL,1,0,MIS,3765.93,3181.36,1.5,Bear,-0.4768,0.62,3532.1,0.0353,paper,PAPER-20260319123705
2026-03-19T12:37:09.026574+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1835.7,1573.95,1.5,Bear,-0.4323,0.62,3462.0,0.0346,paper,PAPER-20260319123709
2026-03-19T12:37:09.804258+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1099.33,959.76,1.5,Bear,-0.4339,0.75,4174.0,0.0417,paper,PAPER-20260319123709
2026-03-19T12:42:21.790476+05:30,HDFCBANK,NSE,SELL,6,0,MIS,861.49,738.76,1.5,Bear,-0.4845,0.75,4874.4,0.0487,paper,PAPER-20260319124221
2026-03-19T12:42:22.525833+05:30,INFY,NSE,SELL,4,0,MIS,1297.47,1132.04,1.5,Bear,-0.4689,0.62,4925.2,0.0493,paper,PAPER-20260319124222
2026-03-19T12:42:24.819157+05:30,ITC,NSE,SELL,16,0,MIS,311.04,283.19,1.5,Bear,-0.562,0.75,4798.4,0.048,paper,PAPER-20260319124224
2026-03-19T12:42:28.315650+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,902.94,752.21,1.5,Bear,-0.4856,0.75,4213.25,0.0421,paper,PAPER-20260319124228
2026-03-19T12:42:29.187067+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2198.76,1950.11,1.5,Bear,-0.4396,0.75,4198.6,0.042,paper,PAPER-20260319124229
2026-03-19T12:42:30.963164+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.75,340.75,1.5,Bear,-0.4125,0.62,4804.15,0.048,paper,PAPER-20260319124230
2026-03-19T12:42:35.172414+05:30,WIPRO,NSE,SELL,26,0,MIS,199.32,173.47,1.5,Bear,-0.4589,0.62,4913.48,0.0491,paper,PAPER-20260319124235
2026-03-19T12:42:38.853750+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2320.06,1997.66,1.5,Bear,-0.4137,0.62,4382.2,0.0438,paper,PAPER-20260319124238
2026-03-19T12:42:45.997411+05:30,CIPLA,NSE,SELL,4,0,MIS,1298.46,1165.06,1.5,Bear,-0.4529,0.75,4980.4,0.0498,paper,PAPER-20260319124245
2026-03-19T12:42:48.424287+05:30,BPCL,NSE,SELL,17,0,MIS,317.01,246.48,1.5,Bear,-0.6158,0.75,4909.6,0.0491,paper,PAPER-20260319124248
2026-03-19T12:42:53.997202+05:30,TRENT,NSE,SELL,1,0,MIS,3763.83,3179.26,1.5,Bear,-0.4771,0.62,3530.0,0.0353,paper,PAPER-20260319124253
2026-03-19T12:42:56.995110+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1835.7,1573.95,1.5,Bear,-0.4323,0.62,3462.0,0.0346,paper,PAPER-20260319124256
2026-03-19T12:42:57.713311+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1098.23,958.66,1.5,Bear,-0.4346,0.75,4169.6,0.0417,paper,PAPER-20260319124257
2026-03-19T12:48:06.050161+05:30,HDFCBANK,NSE,SELL,6,0,MIS,861.89,739.16,1.5,Bear,-0.4844,0.75,4876.8,0.0488,paper,PAPER-20260319124806
2026-03-19T12:48:06.810068+05:30,INFY,NSE,SELL,4,0,MIS,1298.37,1132.94,1.5,Bear,-0.4686,0.62,4928.8,0.0493,paper,PAPER-20260319124806
2026-03-19T12:48:09.623943+05:30,ITC,NSE,SELL,16,0,MIS,311.14,283.29,1.5,Bear,-0.5617,0.75,4800.0,0.048,paper,PAPER-20260319124809
2026-03-19T12:48:14.223906+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,902.54,751.81,1.5,Bear,-0.4859,0.75,4211.25,0.0421,paper,PAPER-20260319124814
2026-03-19T12:48:15.183325+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2201.16,1952.51,1.5,Bear,-0.4379,0.75,4203.4,0.042,paper,PAPER-20260319124815
2026-03-19T12:48:16.909287+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.8,340.8,1.5,Bear,-0.4124,0.62,4804.8,0.048,paper,PAPER-20260319124816
2026-03-19T12:48:20.962108+05:30,WIPRO,NSE,SELL,26,0,MIS,199.4,173.55,1.5,Bear,-0.4588,0.62,4915.56,0.0492,paper,PAPER-20260319124820
2026-03-19T12:48:24.675912+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2325.6,2002.85,1.5,Bear,-0.4127,0.62,4393.0,0.0439,paper,PAPER-20260319124824
2026-03-19T12:48:31.344058+05:30,CIPLA,NSE,SELL,4,0,MIS,1300.26,1166.86,1.5,Bear,-0.4515,0.75,4987.6,0.0499,paper,PAPER-20260319124831
2026-03-19T12:48:34.119212+05:30,BPCL,NSE,SELL,17,0,MIS,317.31,246.78,1.5,Bear,-0.6155,0.75,4914.7,0.0491,paper,PAPER-20260319124834
2026-03-19T12:48:40.302599+05:30,TRENT,NSE,SELL,1,0,MIS,3766.33,3181.76,1.5,Bear,-0.4767,0.62,3532.5,0.0353,paper,PAPER-20260319124840
2026-03-19T12:48:43.621214+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1835.81,1573.53,1.5,Bear,-0.4323,0.62,3461.8,0.0346,paper,PAPER-20260319124843
2026-03-19T12:48:44.348581+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1100.63,961.06,1.5,Bear,-0.433,0.75,4179.2,0.0418,paper,PAPER-20260319124844
2026-03-19T12:53:52.298594+05:30,TCS,NSE,SELL,2,0,MIS,2495.51,2196.73,1.5,Bear,-0.4053,0.62,4752.0,0.0475,paper,PAPER-20260319125352
2026-03-19T12:53:53.213687+05:30,HDFCBANK,NSE,SELL,6,0,MIS,862.59,739.86,1.5,Bear,-0.4843,0.75,4881.0,0.0488,paper,PAPER-20260319125353
2026-03-19T12:53:54.687006+05:30,INFY,NSE,SELL,4,0,MIS,1298.07,1132.64,1.5,Bear,-0.4687,0.62,4927.6,0.0493,paper,PAPER-20260319125354
2026-03-19T12:53:57.377594+05:30,ITC,NSE,SELL,16,0,MIS,310.84,282.99,1.5,Bear,-0.5479,0.75,4795.2,0.048,paper,PAPER-20260319125357
2026-03-19T12:54:01.125913+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,902.44,751.71,1.5,Bear,-0.486,0.75,4210.75,0.0421,paper,PAPER-20260319125401
2026-03-19T12:54:02.166953+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2199.96,1951.31,1.5,Bear,-0.4388,0.75,4201.0,0.042,paper,PAPER-20260319125402
2026-03-19T12:54:03.972416+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.2,340.2,1.5,Bear,-0.4135,0.62,4797.0,0.048,paper,PAPER-20260319125403
2026-03-19T12:54:07.572456+05:30,WIPRO,NSE,SELL,26,0,MIS,199.56,173.71,1.5,Bear,-0.4584,0.62,4919.72,0.0492,paper,PAPER-20260319125407
2026-03-19T12:54:11.492593+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2325.2,2002.45,1.5,Bear,-0.4127,0.62,4392.2,0.0439,paper,PAPER-20260319125411
2026-03-19T12:54:18.839749+05:30,CIPLA,NSE,SELL,4,0,MIS,1300.86,1167.46,1.5,Bear,-0.4511,0.75,4990.0,0.0499,paper,PAPER-20260319125418
2026-03-19T12:54:21.368046+05:30,BPCL,NSE,SELL,17,0,MIS,317.01,246.48,1.5,Bear,-0.6158,0.75,4909.6,0.0491,paper,PAPER-20260319125421
2026-03-19T12:54:27.027165+05:30,TRENT,NSE,SELL,1,0,MIS,3766.53,3181.96,1.5,Bear,-0.4766,0.62,3532.7,0.0353,paper,PAPER-20260319125427
2026-03-19T12:54:29.829578+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1835.41,1573.13,1.5,Bear,-0.4323,0.62,3461.0,0.0346,paper,PAPER-20260319125429
2026-03-19T12:54:30.611408+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1096.73,957.16,1.5,Bear,-0.4355,0.75,4163.6,0.0416,paper,PAPER-20260319125430
2026-03-19T12:59:38.981904+05:30,TCS,NSE,SELL,2,0,MIS,2495.41,2196.63,1.5,Bear,-0.4054,0.62,4751.8,0.0475,paper,PAPER-20260319125938
2026-03-19T12:59:40.066310+05:30,HDFCBANK,NSE,SELL,6,0,MIS,863.29,740.56,1.5,Bear,-0.4842,0.75,4885.2,0.0489,paper,PAPER-20260319125940
2026-03-19T12:59:41.095113+05:30,INFY,NSE,SELL,4,0,MIS,1299.17,1133.74,1.5,Bear,-0.4682,0.62,4932.0,0.0493,paper,PAPER-20260319125941
2026-03-19T12:59:43.389146+05:30,ITC,NSE,SELL,16,0,MIS,311.09,283.24,1.5,Bear,-0.5619,0.75,4799.2,0.048,paper,PAPER-20260319125943
2026-03-19T12:59:46.396791+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,902.54,751.81,1.5,Bear,-0.4859,0.75,4211.25,0.0421,paper,PAPER-20260319125946
2026-03-19T12:59:47.179513+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2200.56,1951.91,1.5,Bear,-0.4384,0.75,4202.2,0.042,paper,PAPER-20260319125947
2026-03-19T12:59:48.680399+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,389.1,341.1,1.5,Bear,-0.4118,0.62,4808.7,0.0481,paper,PAPER-20260319125948
2026-03-19T12:59:52.908649+05:30,WIPRO,NSE,SELL,26,0,MIS,199.54,173.69,1.5,Bear,-0.4585,0.62,4919.2,0.0492,paper,PAPER-20260319125952
2026-03-19T12:59:58.425519+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2327.5,2004.75,1.5,Bear,-0.4122,0.62,4396.8,0.044,paper,PAPER-20260319125958
2026-03-19T13:00:08.097405+05:30,CIPLA,NSE,SELL,4,0,MIS,1300.86,1167.46,1.5,Bear,-0.4511,0.75,4990.0,0.0499,paper,PAPER-20260319130008
2026-03-19T13:00:10.599825+05:30,BPCL,NSE,SELL,17,0,MIS,316.92,246.37,1.5,Bear,-0.6159,0.75,4907.9,0.0491,paper,PAPER-20260319130010
2026-03-19T13:00:16.744938+05:30,TRENT,NSE,SELL,1,0,MIS,3764.83,3180.26,1.5,Bear,-0.4769,0.62,3531.0,0.0353,paper,PAPER-20260319130016
2026-03-19T13:00:20.709193+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1834.91,1572.63,1.5,Bear,-0.4324,0.62,3460.0,0.0346,paper,PAPER-20260319130020
2026-03-19T13:00:21.790193+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1096.63,957.06,1.5,Bear,-0.4356,0.75,4163.2,0.0416,paper,PAPER-20260319130021
2026-03-19T13:05:32.694690+05:30,TCS,NSE,SELL,2,0,MIS,2491.43,2191.61,1.5,Bear,-0.4059,0.62,4743.0,0.0474,paper,PAPER-20260319130532
2026-03-19T13:05:33.670698+05:30,HDFCBANK,NSE,SELL,6,0,MIS,862.49,739.76,1.5,Bear,-0.4843,0.75,4880.4,0.0488,paper,PAPER-20260319130533
2026-03-19T13:05:34.704130+05:30,INFY,NSE,SELL,4,0,MIS,1296.57,1131.14,1.5,Bear,-0.4693,0.62,4921.6,0.0492,paper,PAPER-20260319130534
2026-03-19T13:05:37.585004+05:30,ITC,NSE,SELL,16,0,MIS,310.84,282.99,1.5,Bear,-0.5479,0.75,4795.2,0.048,paper,PAPER-20260319130537
2026-03-19T13:05:40.448342+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,901.24,750.51,1.5,Bear,-0.4867,0.75,4204.75,0.042,paper,PAPER-20260319130540
2026-03-19T13:05:41.197616+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2200.56,1951.91,1.5,Bear,-0.4384,0.75,4202.2,0.042,paper,PAPER-20260319130541
2026-03-19T13:05:42.624315+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.45,340.45,1.5,Bear,-0.4131,0.62,4800.25,0.048,paper,PAPER-20260319130542
2026-03-19T13:05:46.240625+05:30,WIPRO,NSE,SELL,26,0,MIS,199.37,173.52,1.5,Bear,-0.4588,0.62,4914.78,0.0491,paper,PAPER-20260319130546
2026-03-19T13:05:51.050351+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2327.4,2004.65,1.5,Bear,-0.4123,0.62,4396.6,0.044,paper,PAPER-20260319130551
2026-03-19T13:05:59.251142+05:30,CIPLA,NSE,SELL,4,0,MIS,1297.36,1163.96,1.5,Bear,-0.4537,0.75,4976.0,0.0498,paper,PAPER-20260319130559
2026-03-19T13:06:02.082213+05:30,BPCL,NSE,SELL,17,0,MIS,316.48,245.78,1.5,Bear,-0.6165,0.75,4899.4,0.049,paper,PAPER-20260319130602
2026-03-19T13:06:07.927899+05:30,TRENT,NSE,SELL,1,0,MIS,3756.83,3172.26,1.5,Bear,-0.4782,0.62,3523.0,0.0352,paper,PAPER-20260319130607
2026-03-19T13:06:10.943663+05:30,BAJAJFINSV,NSE,SELL,2,0,MIS,1832.34,1568.99,1.5,Bear,-0.4326,0.62,3454.0,0.0345,paper,PAPER-20260319130610
2026-03-19T13:06:11.679272+05:30,TATACONSUM,NSE,SELL,4,0,MIS,1099.31,959.53,1.5,Bear,-0.4339,0.75,4173.6,0.0417,paper,PAPER-20260319130611
2026-03-19T13:11:20.753419+05:30,TCS,NSE,SELL,2,0,MIS,2492.53,2192.71,1.5,Bear,-0.4058,0.62,4745.2,0.0475,paper,PAPER-20260319131120
2026-03-19T13:11:21.585037+05:30,HDFCBANK,NSE,SELL,6,0,MIS,860.89,738.16,1.5,Bear,-0.5187,0.75,4870.8,0.0487,paper,PAPER-20260319131121
2026-03-19T13:11:22.386198+05:30,INFY,NSE,SELL,4,0,MIS,1297.27,1131.84,1.5,Bear,-0.469,0.62,4924.4,0.0492,paper,PAPER-20260319131122
2026-03-19T13:11:25.308339+05:30,ITC,NSE,SELL,16,0,MIS,311.04,283.19,1.5,Bear,-0.562,0.75,4798.4,0.048,paper,PAPER-20260319131125
2026-03-19T13:11:28.354980+05:30,BAJFINANCE,NSE,SELL,5,0,MIS,900.59,749.86,1.5,Bear,-0.487,0.75,4201.5,0.042,paper,PAPER-20260319131128
2026-03-19T13:11:29.200991+05:30,HINDUNILVR,NSE,SELL,2,0,MIS,2197.26,1948.61,1.5,Bear,-0.4406,0.75,4195.6,0.042,paper,PAPER-20260319131129
2026-03-19T13:11:31.209407+05:30,KOTAKBANK,NSE,SELL,13,0,MIS,388.2,340.2,1.5,Bear,-0.4135,0.62,4797.0,0.048,paper,PAPER-20260319131131
2026-03-19T13:11:35.811638+05:30,WIPRO,NSE,SELL,26,0,MIS,199.34,173.46,1.5,Bear,-0.4589,0.62,4913.74,0.0491,paper,PAPER-20260319131135
2026-03-19T13:11:40.640375+05:30,ASIANPAINT,NSE,SELL,2,0,MIS,2325.5,2002.75,1.5,Bear,-0.4127,0.62,4392.8,0.0439,paper,PAPER-20260319131140
2026-03-19T13:11:47.741905+05:30,CIPLA,NSE,SELL,4,0,MIS,1298.4,1164.9,1.5,Bear,-0.453,0.75,4980.0,0.0498,paper,PAPER-20260319131147
